Model,Path Gambar,Nama File,Jumlah Objek,Kelas Unik,Kelas Dominan,Label YOLO Format
Fortuner,E:\datacamera2\2025-06-24_08-59-39\CAMERA_1.jpg,CAMERA_1.jpg,15,"[0, 4, 5, 6, 10, 11, 12, 13, 14, 15, 18, 21, 22, 24, 26]",12,"['12 0.340987 0.674914 0.04632 0.083155', '0 0.596927 0.672713 0.019397 0.019514', '26 0.376104 0.7166 0.020071 0.02013', '10 0.36232 0.702665 0.019826 0.019614', '18 0.591636 0.619486 0.019419 0.019657', '11 0.314349 0.675586 0.020055 0.019859', '14 0.573418 0.618792 0.019627 0.01975', '22 0.58646 0.600701 0.019859 0.019355', '4 0.558949 0.841994 0.022992 0.041431', '24 0.615751 0.764185 0.021349 0.020892', '15 0.3644 0.557462 0.020301 0.020517', '13 0.563705 0.61463 0.020584 0.019967', '6 0.536911 0.575999 0.030252 0.035755', '5 0.6198 0.59876 0.022112 0.074397', '21 0.354383 0.520588 0.019847 0.019545']"
Innova,E:\datacamera2\2025-06-24_08-59-39\CAMERA_1.jpg,CAMERA_1.jpg,25,"[0, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",21,"['21 0.428733 0.4913 0.019785 0.0199', '4 0.537157 0.578117 0.028413 0.033699', '8 0.340454 0.674947 0.044733 0.081409', '26 0.37632 0.717734 0.019892 0.020276', '28 0.562786 0.530279 0.020047 0.020347', '23 0.574744 0.510632 0.019417 0.020372', '0 0.596244 0.673611 0.019838 0.01986', '12 0.423648 0.53249 0.020128 0.020744', '11 0.364159 0.558202 0.020193 0.021007', '7 0.313789 0.675538 0.020197 0.019327', '3 0.620183 0.610662 0.019805 0.052077', '19 0.586418 0.60037 0.020145 0.020289', '16 0.543797 0.66449 0.019381 0.025145', '2 0.559996 0.8522 0.029081 0.055419', '24 0.615411 0.764114 0.020136 0.020675', '22 0.498223 0.493576 0.020278 0.020114', '27 0.441675 0.494726 0.020693 0.020137', '6 0.361801 0.702607 0.020197 0.019872', '14 0.591863 0.619144 0.019437 0.019498', '10 0.573638 0.619412 0.019603 0.020124', '9 0.563507 0.615 0.021323 0.020955', '20 0.353748 0.520239 0.020184 0.020182', '13 0.510345 0.546713 0.020109 0.020315', '18 0.59824 0.770248 0.020318 0.023279', '25 0.360323 0.812365 0.020111 0.021552']"
Zenix,E:\datacamera2\2025-06-24_08-59-39\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-24_08-58-03\CAMERA_1.jpg,CAMERA_1.jpg,1,[8],8,['8 0.567797 0.711234 0.056658 0.119805']
Innova,E:\datacamera2\2025-06-24_08-58-03\CAMERA_1.jpg,CAMERA_1.jpg,1,[8],8,['8 0.566301 0.708217 0.052158 0.108524']
Zenix,E:\datacamera2\2025-06-24_08-58-03\CAMERA_1.jpg,CAMERA_1.jpg,8,"[1, 2, 5, 6, 7, 15, 16, 17]",1,"['1 0.565286 0.709582 0.051227 0.113543', '15 0.322764 0.626918 0.020334 0.019943', '17 0.388984 0.650493 0.019118 0.019219', '16 0.337449 0.703635 0.019354 0.019753', '6 0.326699 0.56431 0.020287 0.020452', '7 0.457969 0.564111 0.019837 0.019656', '5 0.57146 0.927316 0.019578 0.019903', '2 0.332588 0.44706 0.020605 0.021405']"
Fortuner,E:\datacamera2\2025-06-24_08-56-31\CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",8,"['8 0.594442 0.697605 0.048814 0.083033', '24 0.610213 0.784772 0.020222 0.019462', '22 0.58172 0.616618 0.020573 0.020076', '26 0.368787 0.735644 0.019973 0.020474', '23 0.554965 0.550288 0.020087 0.019616', '15 0.355126 0.600559 0.020043 0.019299', '16 0.417269 0.548113 0.020523 0.02059', '6 0.532461 0.59264 0.029374 0.035268', '27 0.548884 0.825196 0.020167 0.020204', '21 0.357525 0.572636 0.020055 0.019765', '9 0.582972 0.655073 0.020193 0.01985', '17 0.505205 0.557956 0.020687 0.020848', '1 0.314499 0.578368 0.021221 0.020892', '2 0.308839 0.620614 0.020192 0.020678', '25 0.352715 0.830517 0.019681 0.01958', '28 0.592669 0.789187 0.020169 0.019821', '0 0.336894 0.686695 0.020678 0.020641', '10 0.573751 0.725946 0.020338 0.020611', '13 0.567527 0.63598 0.020318 0.020305', '18 0.587146 0.636419 0.019667 0.019567', '4 0.552737 0.873609 0.027214 0.045808', '11 0.622104 0.699574 0.02049 0.021017', '14 0.558241 0.631668 0.020504 0.020202']"
Innova,E:\datacamera2\2025-06-24_08-56-31\CAMERA_1.jpg,CAMERA_1.jpg,10,"[2, 4, 8, 9, 10, 16, 19, 24, 25, 26]",4,"['4 0.532477 0.593575 0.028839 0.032699', '25 0.352443 0.830969 0.01896 0.02028', '16 0.538409 0.682328 0.019953 0.03366', '26 0.368722 0.735141 0.020561 0.021324', '8 0.595429 0.695096 0.041045 0.075477', '24 0.609827 0.784727 0.019617 0.019686', '10 0.567767 0.636216 0.018964 0.020016', '9 0.558137 0.631118 0.019466 0.019783', '2 0.553177 0.860013 0.023052 0.042333', '19 0.581698 0.617228 0.018223 0.018578']"
Zenix,E:\datacamera2\2025-06-24_08-56-31\CAMERA_1.jpg,CAMERA_1.jpg,1,[1],1,['1 0.592277 0.697255 0.036807 0.074334']
Fortuner,E:\datacamera2\2025-06-24_08-54-42\CAMERA_1.jpg,CAMERA_1.jpg,13,"[4, 5, 6, 13, 14, 15, 16, 17, 18, 22, 24, 27, 28]",16,"['16 0.421743 0.535048 0.019932 0.020094', '6 0.535952 0.580523 0.029315 0.035644', '14 0.569378 0.623434 0.019886 0.019854', '17 0.508548 0.54746 0.020623 0.020772', '22 0.58364 0.605111 0.020037 0.019739', '4 0.55524 0.847443 0.028097 0.050716', '28 0.593743 0.77519 0.020407 0.020192', '18 0.58927 0.62438 0.019832 0.019622', '13 0.560972 0.618596 0.020546 0.020242', '5 0.618045 0.623151 0.020963 0.039075', '24 0.611489 0.770164 0.020605 0.020684', '27 0.551757 0.809278 0.020074 0.020109', '15 0.362469 0.56034 0.020404 0.02019']"
Innova,E:\datacamera2\2025-06-24_08-54-42\CAMERA_1.jpg,CAMERA_1.jpg,11,"[2, 3, 4, 9, 10, 13, 14, 16, 17, 19, 24]",4,"['4 0.535695 0.582036 0.029373 0.034873', '16 0.541095 0.669142 0.019917 0.022228', '19 0.583355 0.604637 0.020354 0.019866', '9 0.560133 0.618982 0.01939 0.020222', '14 0.588609 0.62539 0.019597 0.019783', '3 0.616506 0.612302 0.020402 0.048992', '10 0.569413 0.623816 0.019404 0.02084', '24 0.611225 0.769542 0.019994 0.020703', '17 0.594055 0.774566 0.019827 0.019798', '2 0.556446 0.854294 0.025332 0.04864', '13 0.508717 0.547891 0.020396 0.020882']"
Zenix,E:\datacamera2\2025-06-24_08-54-42\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-24_08-52-32\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Innova,E:\datacamera2\2025-06-24_08-52-32\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Zenix,E:\datacamera2\2025-06-24_08-52-32\CAMERA_1.jpg,CAMERA_1.jpg,10,"[2, 3, 4, 5, 6, 7, 14, 15, 16, 17]",3,"['3 0.363934 0.708056 0.062955 0.126929', '15 0.311551 0.673705 0.019863 0.020115', '17 0.455891 0.63821 0.020921 0.02107', '14 0.406516 0.562747 0.020896 0.020742', '16 0.403787 0.640043 0.019844 0.020342', '4 0.553718 0.786577 0.020526 0.020716', '6 0.470844 0.562904 0.020107 0.019675', '7 0.607418 0.570968 0.019721 0.020069', '5 0.57447 0.929845 0.020104 0.020332', '2 0.340367 0.450774 0.020209 0.02782']"
Fortuner,E:\datacamera2\2025-06-24_08-50-56\CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",8,"['8 0.593156 0.691869 0.047738 0.081235', '11 0.620941 0.694986 0.020539 0.020419', '24 0.608948 0.777154 0.02005 0.020076', '17 0.504773 0.554547 0.020688 0.020807', '15 0.355316 0.595802 0.020245 0.019539', '6 0.53139 0.588617 0.029171 0.035598', '26 0.369373 0.728912 0.019851 0.020001', '14 0.556243 0.626516 0.0204 0.020645', '9 0.581616 0.650733 0.019687 0.02006', '25 0.353432 0.822812 0.019579 0.019207', '22 0.579704 0.612916 0.020795 0.020293', '1 0.31508 0.573734 0.020728 0.020083', '27 0.548755 0.819192 0.020135 0.0199', '2 0.310155 0.615408 0.020408 0.021269', '4 0.552886 0.862283 0.024727 0.045269', '21 0.358218 0.567752 0.020602 0.02075', '28 0.590652 0.782823 0.019722 0.019956', '10 0.572053 0.721109 0.01998 0.020029', '23 0.554212 0.54695 0.0205 0.019804', '0 0.337287 0.681233 0.020427 0.020573', '16 0.416974 0.543951 0.019746 0.020481', '13 0.565604 0.631231 0.019859 0.020205', '18 0.585395 0.631699 0.020322 0.020608']"
Innova,E:\datacamera2\2025-06-24_08-50-56\CAMERA_1.jpg,CAMERA_1.jpg,12,"[2, 4, 7, 8, 9, 13, 16, 17, 20, 24, 25, 26]",4,"['4 0.531147 0.589712 0.028311 0.033719', '7 0.620496 0.694073 0.018576 0.019257', '8 0.594254 0.691826 0.042339 0.077333', '26 0.36901 0.729956 0.020591 0.021605', '25 0.352954 0.823088 0.019906 0.021506', '16 0.536612 0.677833 0.019944 0.026531', '24 0.608804 0.777885 0.019103 0.019373', '9 0.555551 0.626677 0.018477 0.020184', '17 0.591404 0.782669 0.018763 0.019274', '2 0.552659 0.866342 0.024434 0.041685', '20 0.358422 0.568488 0.019866 0.020346', '13 0.504719 0.555337 0.019785 0.020187']"
Zenix,E:\datacamera2\2025-06-24_08-50-56\CAMERA_1.jpg,CAMERA_1.jpg,1,[1],1,['1 0.590635 0.689674 0.033614 0.069207']
Fortuner,E:\datacamera2\2025-06-24_08-49-14\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Innova,E:\datacamera2\2025-06-24_08-49-14\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Zenix,E:\datacamera2\2025-06-24_08-49-14\CAMERA_1.jpg,CAMERA_1.jpg,4,"[6, 11, 15, 17]",17,"['17 0.394641 0.661295 0.021249 0.021821', '6 0.330838 0.572953 0.020601 0.021082', '11 0.442458 0.843073 0.021404 0.021736', '15 0.325615 0.636754 0.020913 0.021633']"
Fortuner,E:\datacamera2\2025-06-24_08-47-36\CAMERA_1.jpg,CAMERA_1.jpg,20,"[0, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22, 24, 25, 26, 27, 28]",6,"['6 0.536737 0.575613 0.029117 0.034749', '24 0.614052 0.763499 0.019772 0.019743', '16 0.4218 0.530379 0.02012 0.0208', '12 0.338944 0.674037 0.046802 0.083749', '27 0.554077 0.803818 0.020271 0.019853', '14 0.570859 0.617773 0.020093 0.02008', '5 0.618928 0.615944 0.021035 0.038383', '22 0.584747 0.599341 0.020034 0.019674', '4 0.557002 0.842461 0.028447 0.052522', '0 0.59462 0.671703 0.019977 0.019979', '11 0.312158 0.674579 0.019541 0.019719', '10 0.360849 0.701344 0.020208 0.020111', '15 0.362922 0.555684 0.020227 0.019932', '18 0.590114 0.618687 0.020003 0.02019', '17 0.509042 0.541232 0.020591 0.021056', '28 0.596516 0.768714 0.019956 0.020155', '26 0.374435 0.715726 0.019557 0.019367', '13 0.561822 0.61291 0.020262 0.02039', '9 0.351486 0.631329 0.019844 0.020068', '25 0.357888 0.809112 0.019992 0.02004']"
Innova,E:\datacamera2\2025-06-24_08-47-36\CAMERA_1.jpg,CAMERA_1.jpg,17,"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 16, 17, 19, 24, 25, 26]",7,"['7 0.311817 0.673905 0.019944 0.019521', '8 0.3383 0.673101 0.045748 0.081998', '26 0.374486 0.716546 0.019142 0.019092', '0 0.59524 0.672845 0.019588 0.020005', '10 0.571062 0.618354 0.019461 0.021226', '4 0.536322 0.576617 0.028319 0.033879', '16 0.541654 0.665176 0.020328 0.034726', '3 0.618717 0.607313 0.019757 0.050709', '19 0.58462 0.598933 0.020213 0.020025', '14 0.589798 0.618726 0.0196 0.019576', '25 0.35774 0.808948 0.019534 0.020472', '9 0.561974 0.613044 0.019944 0.021243', '6 0.36138 0.701572 0.019442 0.01907', '24 0.612983 0.764195 0.019053 0.019415', '5 0.351476 0.631462 0.020189 0.020114', '11 0.362594 0.555212 0.019702 0.019717', '17 0.59634 0.769563 0.019567 0.019615']"
Zenix,E:\datacamera2\2025-06-24_08-47-36\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-24_08-45-57\CAMERA_1.jpg,CAMERA_1.jpg,19,"[0, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22, 25, 26, 27, 28]",27,"['27 0.546052 0.806752 0.020015 0.019832', '14 0.565286 0.620563 0.02 0.020343', '6 0.530993 0.578746 0.029818 0.03503', '22 0.579229 0.601474 0.020489 0.020192', '18 0.584173 0.620841 0.02021 0.0201', '13 0.55649 0.616408 0.019457 0.019479', '16 0.415883 0.532811 0.020185 0.020419', '15 0.356892 0.558358 0.020484 0.020124', '0 0.589028 0.673746 0.020106 0.020041', '4 0.550572 0.845478 0.028792 0.052434', '28 0.589266 0.77221 0.020315 0.020206', '10 0.353027 0.703435 0.019824 0.01953', '5 0.61261 0.619708 0.020406 0.038121', '26 0.367129 0.718697 0.020288 0.020228', '12 0.332358 0.676693 0.046324 0.08559', '17 0.503272 0.545779 0.020861 0.020859', '25 0.34997 0.813122 0.01996 0.01982', '11 0.30566 0.676152 0.020244 0.020104', '9 0.345523 0.634991 0.019874 0.019776']"
Innova,E:\datacamera2\2025-06-24_08-45-57\CAMERA_1.jpg,CAMERA_1.jpg,16,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 16, 17, 19, 25, 26]",26,"['26 0.367379 0.718642 0.020324 0.020284', '8 0.331466 0.676464 0.045625 0.083022', '10 0.565344 0.620118 0.020204 0.020986', '16 0.535846 0.666492 0.020104 0.038643', '0 0.588759 0.674781 0.020002 0.020738', '19 0.579286 0.600843 0.020216 0.020063', '14 0.584166 0.619875 0.020483 0.019612', '9 0.556482 0.616265 0.019036 0.020297', '3 0.612603 0.610396 0.019624 0.053857', '6 0.352989 0.703567 0.019678 0.01931', '4 0.529786 0.579629 0.028499 0.032573', '25 0.349703 0.813437 0.02029 0.020506', '7 0.305259 0.676238 0.020204 0.020426', '2 0.551341 0.84968 0.023545 0.042746', '5 0.345319 0.635304 0.019618 0.019603', '17 0.589681 0.771738 0.019758 0.019538']"
Zenix,E:\datacamera2\2025-06-24_08-45-57\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-24_08-44-10\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Innova,E:\datacamera2\2025-06-24_08-44-10\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Zenix,E:\datacamera2\2025-06-24_08-44-10\CAMERA_1.jpg,CAMERA_1.jpg,12,"[4, 5, 6, 7, 8, 9, 10, 12, 13, 17, 18, 19]",17,"['17 0.454235 0.6483 0.020118 0.020608', '10 0.453741 0.688819 0.019435 0.0201', '18 0.52335 0.67175 0.019579 0.01978', '4 0.552904 0.798635 0.020025 0.019675', '8 0.494454 0.750879 0.019835 0.019751', '5 0.574375 0.940122 0.020281 0.019834', '13 0.543577 0.941931 0.020414 0.020858', '7 0.605913 0.579374 0.019979 0.019777', '19 0.545383 0.763399 0.020308 0.020225', '9 0.495695 0.788545 0.019627 0.019839', '6 0.469241 0.570805 0.019878 0.019849', '12 0.532721 0.942152 0.020454 0.020719']"
Fortuner,E:\datacamera2\2025-06-24_08-42-34\CAMERA_1.jpg,CAMERA_1.jpg,16,"[4, 5, 6, 9, 10, 12, 13, 14, 15, 17, 18, 22, 24, 25, 26, 28]",12,"['12 0.338255 0.677262 0.045895 0.083484', '9 0.350825 0.636151 0.01944 0.01996', '10 0.359298 0.705043 0.019435 0.019648', '28 0.594691 0.775474 0.021354 0.021421', '26 0.373137 0.718589 0.019825 0.019514', '24 0.612148 0.770311 0.020585 0.020839', '22 0.58422 0.605539 0.019306 0.018841', '18 0.589083 0.624482 0.019628 0.0199', '25 0.356686 0.813441 0.019769 0.01961', '14 0.570129 0.624955 0.019527 0.018984', '4 0.556431 0.847868 0.027694 0.048047', '5 0.616527 0.615403 0.020776 0.052331', '13 0.56098 0.620157 0.019153 0.019064', '15 0.362772 0.56007 0.020833 0.02114', '6 0.534451 0.580372 0.02779 0.03451', '17 0.507906 0.548307 0.019954 0.021045']"
Innova,E:\datacamera2\2025-06-24_08-42-34\CAMERA_1.jpg,CAMERA_1.jpg,24,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",4,"['4 0.534832 0.581979 0.026701 0.032609', '8 0.338131 0.675776 0.043079 0.078088', '6 0.359197 0.703825 0.019449 0.019617', '21 0.427302 0.494795 0.019869 0.019849', '28 0.560594 0.534305 0.02018 0.020622', '1 0.557878 0.851007 0.025935 0.044039', '19 0.584005 0.604243 0.020431 0.019712', '23 0.572578 0.515274 0.019795 0.019503', '5 0.35086 0.63649 0.019763 0.019711', '10 0.570444 0.623873 0.02009 0.020803', '14 0.588774 0.624249 0.020306 0.020361', '9 0.560579 0.619408 0.019877 0.019918', '11 0.362685 0.560659 0.019888 0.020416', '13 0.508243 0.548608 0.020325 0.019986', '24 0.612047 0.7697 0.019762 0.020139', '26 0.373119 0.719491 0.020019 0.019623', '17 0.594533 0.774466 0.020474 0.020327', '12 0.421948 0.536196 0.021029 0.021439', '15 0.540849 0.66737 0.020574 0.020883', '22 0.495866 0.49794 0.019912 0.020122', '3 0.616253 0.61005 0.020155 0.047516', '25 0.357097 0.813658 0.020078 0.020959', '27 0.440622 0.498172 0.021229 0.02046', '20 0.352534 0.523923 0.01973 0.020064']"
Zenix,E:\datacamera2\2025-06-24_08-42-34\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-24_08-40-52\CAMERA_1.jpg,CAMERA_1.jpg,17,"[0, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 17, 18, 22, 24, 25, 26]",12,"['12 0.335586 0.67866 0.046408 0.084316', '9 0.348649 0.637276 0.020129 0.02017', '10 0.357072 0.707251 0.019856 0.019389', '26 0.371406 0.721116 0.019856 0.01986', '14 0.568782 0.624689 0.020166 0.019603', '18 0.588435 0.625363 0.019669 0.02003', '22 0.583363 0.605421 0.020053 0.01953', '13 0.559982 0.620543 0.019639 0.020223', '25 0.35461 0.815616 0.020024 0.019629', '6 0.534111 0.581149 0.028345 0.036669', '24 0.611495 0.771789 0.020538 0.020531', '5 0.616265 0.61364 0.021551 0.054859', '4 0.553927 0.848336 0.023805 0.039824', '15 0.360204 0.561519 0.019856 0.020592', '17 0.507061 0.548213 0.018695 0.018635', '0 0.592548 0.679218 0.020025 0.020373', '11 0.309211 0.67962 0.020011 0.019763']"
Innova,E:\datacamera2\2025-06-24_08-40-52\CAMERA_1.jpg,CAMERA_1.jpg,23,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28]",28,"['28 0.559305 0.534288 0.019868 0.020463', '4 0.533747 0.583382 0.029561 0.033196', '21 0.425297 0.494436 0.020045 0.019927', '6 0.357137 0.705556 0.019594 0.019946', '24 0.611377 0.771948 0.019971 0.020937', '2 0.555321 0.854796 0.023853 0.04228', '9 0.559243 0.619698 0.019506 0.020415', '18 0.593622 0.766286 0.021613 0.045036', '5 0.348353 0.636801 0.020021 0.019855', '8 0.335375 0.678613 0.045914 0.082676', '19 0.583091 0.604581 0.019961 0.019833', '23 0.571866 0.515083 0.019869 0.019902', '10 0.569309 0.624301 0.019906 0.020451', '12 0.419874 0.536162 0.020843 0.021264', '22 0.495087 0.49711 0.020406 0.020362', '16 0.540082 0.67111 0.0205 0.037776', '11 0.360185 0.560883 0.019959 0.020577', '3 0.618246 0.61593 0.020133 0.05259', '14 0.588284 0.625435 0.019798 0.02004', '13 0.506978 0.548675 0.020166 0.020149', '26 0.371546 0.721432 0.019317 0.019985', '25 0.354791 0.815617 0.020352 0.02035', '27 0.439369 0.497808 0.021276 0.019861']"
Zenix,E:\datacamera2\2025-06-24_08-40-52\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-24_08-39-11\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Innova,E:\datacamera2\2025-06-24_08-39-11\CAMERA_1.jpg,CAMERA_1.jpg,2,"[8, 26]",8,"['8 0.364835 0.713079 0.050831 0.104984', '26 0.552899 0.794422 0.018755 0.019253']"
Zenix,E:\datacamera2\2025-06-24_08-39-11\CAMERA_1.jpg,CAMERA_1.jpg,17,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19]",3,"['3 0.363765 0.716153 0.052018 0.113523', '9 0.496116 0.785593 0.019926 0.019789', '17 0.454547 0.645924 0.019525 0.020074', '18 0.523453 0.670121 0.019919 0.020072', '7 0.60397 0.577606 0.020289 0.020444', '10 0.454234 0.68698 0.019001 0.019646', '4 0.552845 0.795215 0.020038 0.019984', '13 0.54362 0.936299 0.019734 0.020163', '5 0.574005 0.935764 0.019691 0.019357', '16 0.403435 0.649724 0.01998 0.0204', '12 0.533085 0.936719 0.020745 0.020013', '14 0.404867 0.571865 0.020023 0.020016', '8 0.494804 0.748444 0.019963 0.019762', '11 0.441375 0.836421 0.019749 0.019469', '19 0.545144 0.761493 0.020327 0.020389', '6 0.469143 0.571293 0.020045 0.019769', '2 0.339869 0.475312 0.019569 0.048768']"
Fortuner,E:\datacamera2\2025-06-24_08-37-22\CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",8,"['8 0.597571 0.702168 0.048905 0.082976', '11 0.62565 0.703855 0.020331 0.020547', '23 0.558392 0.554513 0.019819 0.019641', '25 0.355113 0.832943 0.019654 0.019634', '28 0.595952 0.793671 0.020692 0.020271', '1 0.316877 0.580603 0.021205 0.020848', '6 0.535593 0.595707 0.02907 0.034966', '15 0.358028 0.602175 0.020261 0.020219', '22 0.584171 0.620847 0.020217 0.020549', '27 0.552469 0.82811 0.02058 0.020453', '26 0.3717 0.737693 0.020126 0.020488', '17 0.508374 0.562025 0.020404 0.020521', '16 0.419993 0.549105 0.020698 0.020528', '21 0.360793 0.574244 0.020604 0.020451', '2 0.311895 0.622009 0.02051 0.020738', '10 0.576345 0.728935 0.020589 0.020342', '9 0.585908 0.659618 0.020139 0.0201', '18 0.589281 0.640816 0.019879 0.020266', '13 0.570528 0.640025 0.020467 0.02029', '24 0.613661 0.788255 0.02061 0.020205', '0 0.339323 0.68861 0.020322 0.020414', '4 0.5574 0.874832 0.028115 0.050045', '14 0.561186 0.635163 0.020214 0.020019']"
Innova,E:\datacamera2\2025-06-24_08-37-22\CAMERA_1.jpg,CAMERA_1.jpg,10,"[4, 7, 8, 10, 13, 16, 17, 24, 25, 26]",4,"['4 0.534844 0.596577 0.028441 0.034182', '7 0.625083 0.70379 0.018541 0.018716', '26 0.37149 0.737789 0.021108 0.021715', '25 0.355159 0.833238 0.020124 0.020785', '8 0.599209 0.701883 0.041983 0.076637', '16 0.540856 0.685837 0.019712 0.024993', '10 0.571348 0.641056 0.017932 0.019186', '24 0.613105 0.789217 0.018762 0.019075', '13 0.50832 0.562234 0.019909 0.020007', '17 0.595703 0.794077 0.019886 0.018881']"
Zenix,E:\datacamera2\2025-06-24_08-37-22\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-24_08-35-40\CAMERA_1.jpg,CAMERA_1.jpg,17,"[0, 4, 5, 6, 9, 10, 12, 13, 14, 15, 16, 18, 22, 25, 26, 27, 28]",6,"['6 0.537016 0.577641 0.02851 0.034463', '5 0.619703 0.618597 0.020702 0.037962', '14 0.570828 0.620802 0.020447 0.02039', '10 0.361455 0.704171 0.019873 0.019517', '13 0.561556 0.61656 0.020156 0.019845', '27 0.554433 0.807366 0.020447 0.020799', '4 0.558186 0.845365 0.027946 0.049844', '22 0.585294 0.601898 0.020458 0.020013', '12 0.339751 0.67672 0.046932 0.084359', '28 0.597323 0.770848 0.019934 0.019692', '0 0.59515 0.674126 0.020057 0.020139', '15 0.362777 0.5581 0.020306 0.020162', '18 0.590479 0.621182 0.020485 0.020345', '26 0.375261 0.719391 0.019601 0.019549', '16 0.422745 0.534003 0.019807 0.020066', '9 0.352476 0.634984 0.019761 0.019777', '25 0.358417 0.812655 0.019934 0.02028']"
Innova,E:\datacamera2\2025-06-24_08-35-40\CAMERA_1.jpg,CAMERA_1.jpg,13,"[0, 3, 4, 6, 8, 9, 10, 14, 16, 17, 19, 25, 26]",8,"['8 0.339034 0.676327 0.04497 0.082072', '4 0.536435 0.57918 0.028734 0.033695', '10 0.571092 0.621537 0.020052 0.02083', '6 0.361449 0.703797 0.019451 0.019359', '0 0.5955 0.674865 0.019833 0.020434', '3 0.618735 0.610146 0.019701 0.050162', '26 0.375263 0.719788 0.019985 0.019728', '19 0.585021 0.601627 0.020649 0.019971', '14 0.590504 0.62132 0.019739 0.019942', '16 0.542746 0.666829 0.018793 0.027151', '9 0.561979 0.615717 0.019486 0.01976', '17 0.597244 0.771421 0.019434 0.019934', '25 0.358558 0.812843 0.02026 0.020798']"
Zenix,E:\datacamera2\2025-06-24_08-35-40\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-24_08-34-03\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Innova,E:\datacamera2\2025-06-24_08-34-03\CAMERA_1.jpg,CAMERA_1.jpg,1,[8],8,['8 0.568947 0.692649 0.044382 0.07454']
Zenix,E:\datacamera2\2025-06-24_08-34-03\CAMERA_1.jpg,CAMERA_1.jpg,5,"[1, 6, 15, 16, 17]",15,"['15 0.323276 0.627522 0.020059 0.019707', '17 0.3895 0.651762 0.020431 0.020539', '16 0.337686 0.703949 0.019096 0.019327', '6 0.327027 0.564236 0.019358 0.019713', '1 0.567543 0.68607 0.044852 0.06103']"
